Evt     Eprim   Etot    LXe     LXeTime PMT     PMTTime Seed1           Seed2           First   Flags
#       MeV     MeV     hits    ns      hits    ns                                      hit

844   	0x1.eb851eb851eb9p-5	0x1.672ead9274e24p-5	50	0x1.4d09246aabe6bp-16	45	0x1.2c2825e4e3637p+5	1	37887240	gamma	gamma electron 
845   	0x1.eb851eb851eb9p-5	0x1.b00e5024db81bp-6	20	0x1.186edd576797cp-17	26	0x1.ba4fc5eef152ap+5	1	37887240	gamma	gamma electron 
846   	0x1.eb851eb851eb9p-5	0x1.ef1a6a0e91936p-6	33	0x1.f6073dbe92a0cp-18	30	0x1.9dcc921f7ef35p+5	1	37887240	gamma	gamma electron 
848   	0x1.eb851eb851eb9p-5	0x1.df2e0e3542f9dp-7	34	0x1.71d33eecbb228p-18	13	0x1.3841e87ce28f2p+5	1	37887240	gamma	gamma electron 
856   	0x1.eb851eb851eb9p-5	0x1.eb851eb851eb5p-5	53	0x1.8a8ba69e5251p-17	68	0x1.5a18d1af4cf97p+5	1	37887240	gamma	gamma electron 
860   	0x1.eb851eb851eb9p-5	0x1.eb851eb851eb9p-5	52	0x1.a42816ea44499p-18	49	0x1.e8dbfe7522fa3p+4	1	37887240	gamma	gamma electron 
862   	0x1.eb851eb851eb9p-5	0x1.eb851eb851ebcp-5	70	0x1.ec77ae1d0f7p-15	68	0x1.6b283cbb0fcf9p+5	1	37887240	gamma	gamma electron 
865   	0x1.eb851eb851eb9p-5	0x1.b11622813447cp-6	60	0x1.7ede0c69777c4p-14	24	0x1.74263a3bfd39fp+5	1	37887240	gamma	gamma electron 
867   	0x1.eb851eb851eb9p-5	0x1.ef1a6a0e91933p-6	27	0x1.7e1d942b226b1p-17	29	0x1.896b16d4f9dbp+5	1	37887240	gamma	gamma electron 
869   	0x1.eb851eb851eb9p-5	0x1.2e76351083051p-5	38	0x1.462f5681111afp-14	33	0x1.9e34d3bf0f405p+5	1	37887240	gamma	gamma electron 
870   	0x1.eb851eb851eb9p-5	0x1.eb851eb851eb8p-5	42	0x1.2432b5927f827p-17	56	0x1.2702889eeb65dp+5	1	37887240	gamma	gamma electron 
872   	0x1.eb851eb851eb9p-5	0x1.eb851eb851eb8p-5	55	0x1.65d8fb551dc24p-10	178	0x1.76bed4f772bb5p+5	1	37887240	gamma	gamma electron 
877   	0x1.eb851eb851eb9p-5	0x1.eb851eb851eb6p-5	47	0x1.ba3787e581a07p-10	77	0x1.775327e7dc029p+5	1	37887240	gamma	gamma electron 
878   	0x1.eb851eb851eb9p-5	0x1.eb851eb851ebap-5	51	0x1.c4563b8028a58p-18	63	0x1.50be3e00cc625p+5	1	37887240	gamma	gamma electron 
879   	0x1.eb851eb851eb9p-5	0x1.b00e5024db819p-6	27	0x1.3528eb06f5baap-17	22	0x1.d798005755f07p+4	1	37887240	gamma	gamma electron 
883   	0x1.eb851eb851eb9p-5	0x1.b116228134481p-6	37	0x1.218a56cfae7b2p-15	31	0x1.438ab41242cf5p+5	1	37887240	gamma	gamma electron 
884   	0x1.eb851eb851eb9p-5	0x1.ef1a6a0e91936p-6	29	0x1.0042551fc84d3p-16	30	0x1.26cc1840bb096p+5	1	37887240	gamma	gamma electron 
885   	0x1.eb851eb851eb9p-5	0x1.e07d7021a7a3dp-5	74	0x1.c133702c87d8ap-17	66	0x1.2a7930de57851p+5	1	37887240	e-	electron 
889   	0x1.eb851eb851eb9p-5	0x1.b00e5024db81dp-6	16	0x1.28abbd4a2e5afp-17	25	0x1.8dd2cfd237f15p+5	1	37887240	gamma	gamma electron 
890   	0x1.eb851eb851eb9p-5	0x1.eb851eb851eb8p-5	52	0x1.86d061b1b4e2ap-18	53	0x1.5d165b38b0d2ep+5	1	37887240	gamma	gamma electron 
895   	0x1.eb851eb851eb9p-5	0x1.eb851eb851eb8p-5	49	0x1.ed5a22d9019acp-18	48	0x1.323161bacd606p+5	1	37887240	gamma	gamma electron 
896   	0x1.eb851eb851eb9p-5	0x1.eb851eb851eb6p-5	57	0x1.4184cf26dda1fp-9	77	0x1.83468a5af53fdp+5	1	37887240	gamma	gamma electron 
897   	0x1.eb851eb851eb9p-5	0x1.f47f2ddd88dccp-6	32	0x1.fe7976295ab8cp-18	24	0x1.dac8081fa18ffp+5	1	37887240	gamma	gamma electron 
900   	0x1.eb851eb851eb9p-5	0x1.eb851eb851ebbp-5	43	0x1.9411564addfd4p-18	67	0x1.c24761c06dafap+5	1	37887240	gamma	gamma electron 
901   	0x1.eb851eb851eb9p-5	0x1.ef1a6a0e91935p-6	30	0x1.f880001b1fa0ap-15	25	0x1.2922d07148b1ep+5	1	37887240	gamma	gamma electron 
908   	0x1.eb851eb851eb9p-5	0x1.eb851eb851ebap-5	61	0x1.cb06ac8152d99p-10	85	0x1.8d9aca8c8a6dep+5	1	37887240	gamma	gamma electron 
910   	0x1.eb851eb851eb9p-5	0x1.ef1a6a0e91938p-6	40	0x1.32a5c62757bp-15	29	0x1.71a564e009ec6p+5	1	37887240	gamma	gamma electron 
912   	0x1.eb851eb851eb9p-5	0x1.eb851eb851eb6p-5	53	0x1.8ebc4e012028ep-18	69	0x1.a15242c6851eep+5	1	37887240	gamma	gamma electron 
916   	0x1.eb851eb851eb9p-5	0x1.eb851eb851eb8p-5	66	0x1.36d04dd9c9eb5p-17	64	0x1.35dff2fd946a9p+5	1	37887240	gamma	gamma electron 
919   	0x1.eb851eb851eb9p-5	0x1.ef1a6a0e91936p-6	34	0x1.8e30a59f93426p-16	29	0x1.a6801a1d906eap+5	1	37887240	gamma	gamma electron 
920   	0x1.eb851eb851eb9p-5	0x1.eb851eb851eb9p-5	68	0x1.ec85e030a191p-18	71	0x1.a8023cb7c8b2ap+5	1	37887240	gamma	gamma electron 
921   	0x1.eb851eb851eb9p-5	0x1.b00e5024db819p-6	18	0x1.9eac63ab876d8p-18	35	0x1.56512a5e33e9cp+5	1	37887240	gamma	gamma electron 
922   	0x1.eb851eb851eb9p-5	0x1.eb851eb851eb6p-5	59	0x1.d2f12ca630051p-16	48	0x1.71a782ee4eecfp+5	1	37887240	gamma	gamma electron 
929   	0x1.eb851eb851eb9p-5	0x1.eb851eb851eb8p-5	60	0x1.8ec11645f27e3p-18	63	0x1.8f1e36178301bp+5	1	37887240	gamma	gamma electron 
937   	0x1.eb851eb851eb9p-5	0x1.ef1a6a0e91932p-6	28	0x1.608c0f9dff77fp-18	25	0x1.085e19d203cd1p+5	1	37887240	gamma	gamma electron 
938   	0x1.eb851eb851eb9p-5	0x1.1b8fa87f0faaap-6	18	0x1.9ac1860c5282ap-15	14	0x1.b65e1d0496a86p+4	1	37887240	gamma	gamma electron 
939   	0x1.eb851eb851eb9p-5	0x1.ef1a6a0e91934p-6	20	0x1.3a2904cc9da1ap-15	34	0x1.b45f5879b1cbdp+5	1	37887240	gamma	gamma electron 
942   	0x1.eb851eb851eb9p-5	0x1.ef1a6a0e91935p-6	28	0x1.f3b45ce7e6ae9p-9	82	0x1.7b5361ef2677cp+5	1	37887240	gamma	gamma electron 
944   	0x1.eb851eb851eb9p-5	0x1.eb851eb851eb9p-5	44	0x1.fdc7ffb344713p-18	60	0x1.51062387fb735p+5	1	37887240	gamma	gamma electron 
949   	0x1.eb851eb851eb9p-5	0x1.f47f2ddd88dcbp-6	23	0x1.cfaa0920d1d7fp-16	33	0x1.314ec06650e44p+5	1	37887240	gamma	gamma electron 
954   	0x1.eb851eb851eb9p-5	0x1.b11622813448p-6	17	0x1.ab33e2e6a342ep-18	29	0x1.3d132f7ff5038p+5	1	37887240	gamma	gamma electron 
956   	0x1.eb851eb851eb9p-5	0x1.f47f2ddd88dcep-6	37	0x1.2029c2586a667p-13	31	0x1.5da1f9b7a5ef1p+5	1	37887240	gamma	gamma electron 
958   	0x1.eb851eb851eb9p-5	0x1.eb851eb851eb8p-5	50	0x1.833db3a329cf6p-11	70	0x1.4a0471f70d7dp+5	1	37887240	gamma	gamma electron 
960   	0x1.eb851eb851eb9p-5	0x1.eb851eb851eb9p-5	60	0x1.7ceccfaaf8248p-17	59	0x1.bd1eb5bec13f6p+5	1	37887240	gamma	gamma electron 
967   	0x1.eb851eb851eb9p-5	0x1.eb851eb851eb8p-5	42	0x1.97efc3591c86fp-18	64	0x1.47062d2be4dd5p+5	1	37887240	gamma	gamma electron 
968   	0x1.eb851eb851eb9p-5	0x1.eb851eb851ebap-5	49	0x1.10ece152ae3edp-8	131	0x1.627e4d0efba6ep+5	1	37887240	gamma	gamma electron 
972   	0x1.eb851eb851eb9p-5	0x1.eb851eb851ebbp-5	64	0x1.486758e98b2aep-10	84	0x1.83ea142ddb316p+5	1	37887240	gamma	gamma electron 
975   	0x1.eb851eb851eb9p-5	0x1.ef1a6a0e91933p-6	27	0x1.964deaa6d97b7p-17	24	0x1.8d44097e0c5f1p+5	1	37887240	gamma	gamma electron 
985   	0x1.eb851eb851eb9p-5	0x1.b116228134482p-6	21	0x1.31375bb2c24efp-17	29	0x1.394ea5a561f96p+5	1	37887240	gamma	gamma electron 
987   	0x1.eb851eb851eb9p-5	0x1.eb851eb851eb9p-5	47	0x1.461e995ac7a92p-17	59	0x1.8d94570ca3e2bp+5	1	37887240	gamma	gamma electron 
988   	0x1.eb851eb851eb9p-5	0x1.eb851eb851eb8p-5	59	0x1.ca7aa3c870239p-18	47	0x1.69c0fa7737662p+5	1	37887240	gamma	gamma electron 
991   	0x1.eb851eb851eb9p-5	0x1.eb851eb851ebap-5	62	0x1.6eac3e2b45dc1p-18	61	0x1.5d696442b38a3p+5	1	37887240	gamma	gamma electron 
992   	0x1.eb851eb851eb9p-5	0x1.eb851eb851eb8p-5	48	0x1.37d28c1902999p-8	137	0x1.ac830125092c5p+5	1	37887240	gamma	gamma electron 
