90	38.8241	179.399	214	0.00405071	0.933888	0.357542	0.734083	22	11	13287
91	-54.3691	131.032	214	-0.30711	0.749056	0.587025	0.636309	22	11	13348
92	8.8473	21.9316	214	0.021421	0.103337	0.994416	2.16399	22	11	13752
93	13.5859	30.8428	216	0.283068	0.279112	-0.917589	0.250431	22	11	13752
94	27.8356	-3.0159	214	0.322444	-0.0534126	0.94508	1.55196	22	11	14005
95	-43.259	112.162	214	-0.218214	0.664801	0.714438	0.79794	22	11	14094
96	-10.7567	16.5805	214	-0.0491005	0.0786085	0.995696	2.96125	22	11	14097
97	53.3016	-37.12	214	0.23902	-0.165505	0.956806	3.1501	22	11	14140
98	-49.6869	-81.1664	214	-0.47624	-0.58478	0.65668	0.322449	22	11	14222
99	-1.57732	1.43214	214	-0.333905	0.381305	0.862041	0.132572	22	11	14404
100	82.7921	-48.0439	214	0.26242	-0.217629	0.940092	1.45039	22	11	14567
101	-4.0418	-41.975	214	-0.0176602	-0.192844	0.98107	2.69642	22	11	14869
102	-194.614	115.454	214	-0.790842	0.454703	0.409652	0.238511	11	11	14873
103	141.077	86.1735	214	0.749544	0.427181	0.505667	0.679102	22	11	15062
104	-71.225	-137.35	214	-0.344747	-0.751375	0.56266	0.602241	22	11	15137
105	19.6643	46.1282	214	0.0346701	0.234645	0.971463	1.31685	22	11	15219
106	142.625	24.2591	214	0.6624	0.0771927	0.745163	0.680092	22	11	15492
107	26.7513	7.66493	214	-0.118742	-0.292257	0.94894	0.510999	22	11	15697
108	104.485	194.86	214	0.414543	0.725431	0.549457	1.5171	22	11	15763
109	-25.2631	83.9376	214	-0.21215	0.456944	0.863826	1.21949	22	11	16097
110	-11.7311	-3.09496	214	-0.053607	-0.0137097	0.998468	4.49578	22	11	16101
111	-6.13888	-41.1963	214	-0.300337	-0.536607	0.788575	0.685327	22	11	16112
112	15.7999	24.413	214	0.0742852	0.112046	0.990923	1.62935	22	11	16159
113	47.3454	-0.374839	216	0.470208	-0.732536	-0.492236	0.299284	22	11	16159
114	-32.547	7.03582	214	-0.151906	0.0326042	0.987857	1.9896	22	11	16265
115	-47.2316	-9.63729	214	-0.371422	0.0408288	0.927566	1.763	22	11	16294
116	15.6848	24.6205	214	-0.144523	0.369438	0.917948	0.221722	22	11	16479
117	-34.7717	-82.7198	214	-0.149676	-0.355892	0.922463	2.86262	22	11	16632
118	142.407	118.049	214	0.615667	0.523605	0.58889	0.980809	22	11	16895
119	-14.0838	1.70522	214	-0.0653403	0.00902872	0.997822	3.53079	22	11	17160
120	69.1014	46.3915	214	0.299225	0.202549	0.932437	2.80679	22	11	17442
121	8.93262	7.98965	214	0.0367891	0.0311596	0.998837	1.10001	22	11	17551
122	40.2702	-11.3278	214	0.623596	-0.227524	0.747904	1.15754	22	11	17766
123	-5.49043	-47.7361	214	-0.0259274	-0.217367	0.975746	1.40625	22	11	17894
124	-81.0332	54.912	214	-0.489559	0.253177	0.834406	1.66864	22	11	18060
125	19.3795	-4.49622	214	0.0906517	-0.0209418	0.995662	1.33425	22	11	18160
126	-183.03	33.9974	214	-0.708599	0.263398	0.654605	0.434788	22	11	18502
127	-24.3029	-44.6133	214	-0.271482	-0.456299	0.847401	0.590197	22	11	18975
128	39.9999	71.3896	214	0.174575	0.312358	0.933786	1.55168	22	11	19405
129	-33.3611	36.5463	214	-0.262474	0.152055	0.952883	2.45064	22	11	19521
130	-24.0217	0.534637	214	-0.344187	0.0431476	0.937909	0.643746	22	11	19634
131	-105.655	35.8708	216	-0.287891	0.239328	-0.927276	0.238741	22	11	19634
132	-7.40654	-3.77824	214	-0.0344726	-0.0170407	0.99926	1.72741	22	11	19775
133	72.452	101.205	214	0.394442	0.557519	0.730471	1.35589	22	11	20034
134	56.669	-23.5468	214	0.202172	-0.0593835	0.977548	1.71544	22	11	20090
135	58.0418	-33.0767	216	-0.128091	-0.509384	-0.850953	0.164611	22	11	20090
136	-20.3908	-3.09237	214	-0.0947791	-0.0144324	0.995394	2.00155	22	11	20588
137	-129.83	9.19039	214	-0.827864	-0.117438	0.548498	0.0701519	22	11	20903
138	-42.6334	59.6818	214	-0.387076	0.417336	0.822194	0.510999	22	11	21010
139	53.0278	-36.7457	214	0.400315	-0.67345	0.621461	0.164166	22	11	21011
140	45.5178	-26.2392	214	0.16575	-0.432745	0.886148	0.384467	22	11	21175
141	-52.5153	-40.1662	214	-0.332823	-0.485437	0.808443	1.70201	22	11	21244
142	43.0128	2.85473	214	0.612222	0.165033	0.773272	0.451977	22	11	22115
143	144.361	-37.4856	214	0.800832	-0.167783	0.574906	0.179694	22	11	22212
144	-25.527	-5.19244	214	-0.144411	0.101752	0.984272	0.271613	22	11	22356
145	-0.98445	12.4097	214	-0.00450122	0.0575957	0.99833	1.03326	22	11	22494
146	132.049	-34.3759	214	0.413501	-0.163282	0.895743	2.27226	22	11	23025
147	3.44411	-22.6947	214	0.0768121	-0.218591	0.972789	0.780097	22	11	23101
148	-106.509	48.3646	214	-0.724861	0.336865	0.600915	0.468907	22	11	23155
149	-99.1011	16.495	214	-0.604132	0.114965	0.788547	0.919336	22	11	23199
150	-8.77663	30.4629	214	0.226799	0.0157226	0.973815	1.39387	22	11	23313
151	78.0765	-53.2737	214	0.61556	-0.172651	0.768945	0.82232	22	11	23452
152	-47.363	151.967	214	-0.0725571	0.706318	0.704167	0.753858	22	11	23624
153	66.5413	-65.8195	214	0.457785	-0.405983	0.790956	1.30142	22	11	23789
154	78.6835	-79.8771	216	0.296189	-0.493138	-0.817977	0.299416	22	11	23789
155	-22.415	-34.6294	214	-0.102506	-0.160037	0.981774	3.8343	22	11	23878
156	-48.41	-20.5831	214	-0.219622	-0.0927894	0.971162	2.43344	22	11	24119
157	-55.9695	113.978	214	-0.373203	0.789674	0.486965	0.470871	22	11	24125
158	21.5565	-85.0012	214	0.136902	-0.680454	0.719889	0.442529	22	11	24180
159	-34.3996	-10.5686	214	-0.503002	-0.00427709	0.864275	0.889536	22	11	24305
160	-103.234	-70.0635	214	-0.632202	-0.319724	0.70576	0.77586	22	11	24522
161	175.976	-191.682	214	0.525981	-0.568406	0.632659	3.30185	22	11	24635
162	43.4078	46.847	214	0.366871	0.294475	0.882434	0.843593	22	11	24647
163	85.468	69.0291	214	0.500162	0.414214	0.760437	0.44362	22	11	24729
164	51.5553	109.539	214	0.332298	0.62684	0.704734	1.06071	22	11	24807
165	-139.131	-12.983	214	-0.787992	-0.118852	0.604104	0.90876	22	11	25084
166	-22.3487	8.70654	214	-0.103081	0.0401722	0.993861	1.76226	22	11	25096
167	-137.344	78.5618	214	-0.685199	0.379807	0.621489	0.363192	22	11	25173
168	28.2565	11.9365	214	0.0855375	0.27318	0.958153	0.415306	22	11	25481
169	29.176	-71.9084	214	0.316614	-0.50637	0.802088	1.08175	22	11	25599
170	88.959	-35.1043	214	0.604858	-0.434243	0.667518	0.474254	22	11	26391
171	32.0316	-11.2478	214	0.147196	-0.051517	0.987765	1.51794	22	11	26499
172	-29.2036	-25.5188	214	-0.352117	-0.220093	0.90971	0.548748	22	11	26669
173	-147.386	-86.8565	214	-0.530702	-0.078217	0.843942	0.912238	22	11	26700
174	-164.841	176.596	214	-0.607237	0.689078	0.395519	0.3761	22	11	26712
175	34.0753	-6.83891	214	0.407603	-0.0338667	0.912531	0.712072	22	11	27057
176	-8.46837	-25.2591	214	-0.041372	-0.174626	0.983765	0.780061	22	11	27330
177	-129.71	-116.246	214	-0.36818	-0.216987	0.90408	0.548145	22	11	27414
178	2.96391	16.4232	214	-0.079178	0.176705	0.981074	0.38301	22	11	27783
179	-8.7241	-65.0075	214	0.564551	-0.360156	0.742677	0.300763	22	11	27798
180	-74.8509	-15.4232	214	-0.328659	-0.0682282	0.941981	1.53652	22	11	28096
181	-122.387	-74.0004	214	-0.476454	-0.287335	0.830922	3.21776	22	11	28124
182	12.9203	83.7146	214	0.0509745	0.501591	0.863602	1.20199	22	11	28221
183	48.1431	-165.504	214	0.233261	-0.763031	0.602805	0.338131	22	11	28285
184	30.599	39.9777	214	0.157458	0.298319	0.941389	1.7029	22	11	28767
185	34.6335	2.33405	214	0.161605	0.00947242	0.98681	2.63416	22	11	28968
186	32.9238	-43.3495	214	0.107678	-0.24071	0.964606	1.73572	22	11	29005
187	-10.1925	47.7512	214	-0.161649	0.514111	0.842353	1.26015	22	11	29153
188	-18.8727	77.2265	216	-0.22967	0.80578	-0.545866	0.35756	22	11	29153
189	87.9146	-61.3078	214	0.420908	-0.322027	0.848018	1.94751	22	11	29306
190	86.9708	-143.202	214	0.4708	-0.737901	0.483579	0.499069	22	11	29469
191	10.8695	-53.3405	214	0.0492776	-0.241665	0.969108	2.45162	22	11	29814
192	12.7279	-40.568	216	0.215927	0.31962	-0.922615	0.201066	22	11	29814
193	1.09955	26.4062	214	0.00766348	0.459017	0.888394	1.59149	22	11	29986
194	-14.8254	-14.7156	214	-0.0699751	-0.0703085	0.995068	2.58117	22	11	30010
195	-176.02	22.2976	214	-0.827851	-0.0157508	0.560726	0.282729	22	11	30138
196	-95.7435	178.228	214	-0.408765	0.682	0.606454	0.469431	22	11	30155
197	-35.6978	-9.65447	214	-0.162676	-0.0434136	0.985724	3.94898	22	11	30280
198	-9.15927	-12.388	214	-0.0442	-0.0559803	0.997453	2.61003	22	11	30327
199	0.676033	24.1836	214	0.0027515	0.112644	0.993632	2.42504	22	11	30499
200	-34.5488	189.917	214	-0.14511	0.841813	0.519899	0.530093	22	11	30540
201	-13.8843	46.7975	214	-0.301091	0.427449	0.852427	0.417897	22	11	30654
202	-42.651	53.7442	216	-0.863602	-0.0362192	-0.502871	0.253173	22	11	30654
203	62.1926	-59.8892	214	0.420237	-0.130973	0.897913	1.18035	22	11	30834
204	68.3574	-13.785	216	-0.261779	0.471083	-0.84235	0.250776	22	11	30834
205	-151.785	-60.0568	214	-0.675661	-0.258198	0.690519	1.23103	22	11	30859
206	30.2819	68.7201	214	0.324888	0.632954	0.702721	0.510999	22	11	31024
207	-23.9722	69.8948	214	-0.0681047	0.43056	0.899989	0.435459	22	11	31347
208	32.2212	-27.4165	214	0.478385	-0.182178	0.859046	1.04097	22	11	31501
209	-92.457	-85.3505	214	-0.573685	-0.37982	0.725688	0.918662	22	11	31502
210	-196.837	-7.9078	214	-0.902715	-0.000929955	0.430238	0.326279	22	11	31520
211	29.7956	-18.2967	214	0.244376	-0.290265	0.925217	1.14106	22	11	31551
212	-24.5677	5.04158	214	-0.116314	0.0241472	0.992919	0.924696	22	11	31631
213	-86.5756	68.0588	214	-0.642992	0.539585	0.543516	0.698727	22	11	31824
214	-52.1551	-162.495	214	-0.253248	-0.764527	0.592759	0.599452	22	11	31832
215	46.2448	-62.1227	214	0.228733	-0.362957	0.903296	2.04727	22	11	32131
216	6.55816	-4.58494	214	0.033603	-0.0242918	0.99914	2.54288	22	11	32229
217	14.1831	-59.0474	214	0.0622632	-0.264908	0.962261	2.68348	22	11	32276
218	20.4618	162.008	214	0.0776074	0.768217	0.635469	0.510999	22	11	32459
219	-54.8556	31.1951	214	-0.245399	0.138572	0.959467	3.79435	22	11	32521
220	151.128	53.8833	214	0.652602	0.353197	0.670345	1.09885	22	11	32742
221	-20.4786	-9.30535	214	-0.253541	-0.110132	0.961035	0.282382	22	11	33091
222	-44.2496	18.2008	214	-0.221854	0.126555	0.966832	2.66905	22	11	33100
223	-43.497	51.1362	214	-0.313055	0.275619	0.908862	1.63797	22	11	33136
224	-28.1821	-103.917	214	-0.191023	-0.808388	0.556794	0.682507	22	11	33234
225	-6.25647	-97.7006	214	-0.0317443	-0.615531	0.787473	0.510999	22	11	33258
226	15.9151	0.602097	214	0.0766682	0.00317109	0.997052	1.09374	22	11	33471
227	-130.57	78.5231	214	-0.753428	0.362785	0.548391	0.465872	22	11	33598
228	-164.896	-54.6963	214	-0.844754	-0.234369	0.481105	1.02351	22	11	33605
229	102.335	-179.897	214	0.443871	-0.732712	0.515859	0.510999	22	11	34168
230	56.225	74.6375	214	0.379973	0.45842	0.803412	0.409009	22	11	34236
231	-31.6332	36.1256	214	-0.0598059	0.374253	0.925396	1.26537	22	11	34559
232	-67.8666	67.4989	214	-0.403214	0.366248	0.838618	1.88247	22	11	34664
233	175.62	-117.246	214	0.741048	-0.52544	0.418044	0.42492	22	11	34843
234	38.2167	29.0051	214	0.2356	0.227673	0.944806	1.29059	22	11	34848
235	18.5653	-26.6974	214	0.2172	-0.224038	0.950069	1.84458	22	11	34930
236	71.6437	3.89314	214	0.473689	0.0944392	0.875614	1.95044	22	11	35042
237	103.128	174.293	214	0.481143	0.825177	0.295946	0.693602	22	11	35111
238	16.212	14.6899	214	0.521609	0.0307003	0.852632	1.03572	22	11	35311
239	-117.629	-54.0305	214	-0.781092	-0.441465	0.441593	0.288136	22	11	35404
240	-5.90944	100.023	214	-0.00289005	0.630453	0.776222	1.06472	22	11	36534
241	-71.8291	107.857	214	-0.441383	0.552458	0.707086	0.89597	22	11	36687
242	-70.0649	185.033	214	-0.26777	0.875241	0.402806	0.350069	22	11	36930
243	-13.6154	-28.6301	214	-0.0635975	-0.131833	0.98923	2.48249	22	11	36996
244	-0.253811	35.3112	214	-0.000930982	0.162424	0.986721	2.00315	22	11	37010
245	15.0056	-43.6355	214	0.0665284	-0.19997	0.977541	1.68955	22	11	37293
246	-59.2948	-59.8385	214	-0.287617	-0.751537	0.593691	0.181954	22	11	37651
247	-7.77056	6.46102	214	-0.0351907	0.0301658	0.998925	3.04412	22	11	37963
248	20.901	1.60525	214	0.299123	0.156511	0.941291	2.16301	22	11	38354
249	51.347	82.0018	214	0.362122	0.425141	0.829532	1.84112	22	11	38425
250	-107.411	146.798	214	-0.50734	0.653399	0.56185	0.431669	22	11	38513
251	-64.1095	-28.6194	214	-0.283652	-0.136104	0.949219	1.11932	22	11	38668
252	-89.3314	109.499	214	-0.509008	0.576357	0.639315	0.386659	22	11	38775
253	-5.4167	105.455	214	0.05217	0.537757	0.841484	1.73737	22	11	38831
254	-9.10091	22.9696	214	-0.0417426	0.106749	0.993409	3.47768	22	11	38861
255	15.3436	-39.2999	214	0.0710951	-0.180802	0.980947	2.24351	22	11	38886
256	115.451	39.7986	214	0.608655	0.236454	0.757382	1.12969	22	11	38896
257	-100.524	-3.11525	214	-0.609438	-0.160571	0.776404	0.578883	22	11	38928
258	17.965	102.962	214	0.097781	0.593766	0.798674	0.825738	22	11	39030
259	-11.4332	9.30902	214	-0.0114352	0.139483	0.990158	1.3692	22	11	39403
260	-0.854025	-21.3283	214	0.0592503	-0.0650729	0.99612	3.72437	22	11	39603
261	-1.10107	1.49904	214	-0.0056022	0.007553	0.999956	1.51355	22	11	39638
262	-92.0809	-144.285	214	-0.43117	-0.70332	0.565185	0.689044	22	11	39985
263	-1.8011	22.9948	214	-0.00839283	0.106498	0.994277	2.35102	22	11	40135
264	-2.05882	8.27504	214	-0.118521	0.0711571	0.990399	0.789178	22	11	40211
265	-0.684019	0.888097	214	-0.004226	0.00216459	0.999989	2.16539	22	11	40779
266	-74.7135	3.10395	214	-0.500352	0.0715098	0.862864	1.73485	22	11	40974
267	-31.0508	-11.7036	214	-0.262667	-0.246478	0.932875	1.8263	22	11	41262
268	-37.4175	4.75296	214	-0.205602	-0.170771	0.963621	2.8641	22	11	41408
269	13.8136	-65.1748	214	0.334295	-0.565	0.754335	0.332195	22	11	41477
270	-0.50219	46.8083	214	-0.00227424	0.213718	0.976893	3.06808	22	11	41923
271	-3.77908	60.7195	214	-0.0153626	0.273828	0.961656	1.85316	22	11	42098
272	22.8465	86.6024	216	0.739403	0.566147	-0.364363	0.251041	22	11	42098
273	59.1023	23.79	214	0.267094	0.108305	0.957565	1.30441	22	11	42488
274	96.7343	12.8876	216	0.809629	-0.309122	-0.498943	0.144706	22	11	42488
275	-52.1143	44.1722	214	-0.520889	0.588212	0.618612	0.740173	22	11	42619
276	-141.747	57.628	216	-0.928766	-0.0910481	-0.359311	0.407769	22	11	42619
277	-18.2306	8.18502	214	-0.0854525	0.0361488	0.995686	2.18374	22	11	42731
278	-66.4392	20.4009	214	-0.541598	0.28723	0.790045	1.26793	22	11	42910
279	-38.7795	-61.2292	214	-0.435866	-0.531747	0.726131	0.995777	22	11	43020
280	-7.11043	-180.495	216	0.443799	-0.859521	-0.253509	0.350927	22	11	43020
281	-90.7909	-131.643	214	-0.434426	-0.642747	0.630991	0.725022	22	11	43021
282	-2.43938	-199.764	214	-0.0120493	-0.875151	0.483699	0.539533	22	11	43049
283	52.9561	-121.417	214	0.314939	-0.639788	0.70106	0.468194	22	11	43087
284	46.4692	-41.4111	214	0.205902	-0.186767	0.960584	1.36946	22	11	43337
285	19.1028	36.8917	214	0.149334	0.366271	0.918447	1.70061	22	11	43365
286	-4.05148	-108.811	214	-0.048088	-0.62383	0.780079	0.802258	22	11	43496
287	-62.1024	-78.7513	214	-0.538794	-0.522461	0.66086	1.12583	22	11	43542
288	-39.9844	63.4888	214	-0.20711	0.654965	0.726723	0.122553	22	11	44028
289	-22.0639	45.369	214	-0.28833	0.0353705	0.956878	0.523472	22	11	44044
290	181.425	36.5148	214	0.828581	0.10487	0.54996	0.60929	22	11	44135
291	2.60924	-27.7391	214	-0.00496954	-0.34519	0.93852	0.812144	22	11	44415
292	25.3668	7.74425	214	0.11565	0.0357153	0.992648	1.52662	22	11	44507
293	92.3439	32.7873	214	0.829962	0.189592	0.524612	0.190478	22	11	44537
294	-111.473	-108.829	214	-0.550633	-0.54929	0.628557	0.461943	22	11	44605
295	0.930889	57.2085	214	-0.0716691	0.316326	0.94594	1.97172	22	11	44766
296	51.0916	-62.5744	214	0.246493	-0.328738	0.911687	2.3345	22	11	44804
297	-81.8527	82.3728	214	-0.487327	0.484665	0.726369	0.829549	22	11	45343
298	10.3552	4.84324	214	0.0490569	0.0229762	0.998532	0.622095	22	11	45528
299	-59.7122	41.2501	214	-0.312877	0.382238	0.869484	0.897198	22	11	45690
300	22.4577	-16.7969	214	0.104941	-0.0766088	0.991523	5.01289	22	11	45962
301	12.2204	-23.4428	214	0.0563594	-0.107316	0.992626	4.63134	22	11	46440
302	-21.0031	27.6143	216	-0.395268	0.689795	-0.606585	0.170922	22	11	46440
303	6.92555	-47.1851	214	0.267377	-0.538315	0.799204	0.25469	22	11	46445
304	-1.75336	-66.7526	216	-0.556436	-0.397311	-0.729742	0.127047	22	11	46445
305	-119.45	-114.996	214	-0.637997	-0.588912	0.496128	0.300621	22	11	46537
306	-1.16761	100.221	214	0.00851521	0.541902	0.840399	1.49351	22	11	46733
307	41.4928	61.5323	214	0.426795	0.300616	0.852922	0.350046	-11	11	46792
308	69.9561	55.176	216	0.00321458	-0.253	-0.967461	0.117354	22	11	46792
309	40.7366	80.5085	216	-0.344225	0.78948	-0.508163	0.510999	22	11	46792
310	57.4673	-59.5198	214	0.393972	-0.290542	0.871993	1.24608	22	11	46900
311	12.3412	-18.736	214	0.056405	-0.085809	0.994714	4.02245	22	11	47016
312	27.9896	35.4075	214	0.211057	0.212104	0.954184	1.28985	22	11	47269
313	14.3602	-2.53401	214	0.0652576	-0.0118988	0.997798	1.09708	22	11	47904
314	-7.11271	-22.1272	214	-0.0591152	-0.267834	0.96165	1.19767	22	11	48013
315	-66.3839	84.0125	214	-0.441663	0.50746	0.739877	0.29869	22	11	48054
316	45.4586	-116.283	214	0.109754	-0.669431	0.734722	1.07938	22	11	48169
317	-16.5699	-23.6067	214	-0.088737	-0.216935	0.972144	2.15531	22	11	48263
318	43.2979	-13.6987	214	0.656269	-0.263822	0.706901	0.205509	22	11	48836
319	155.481	11.4664	214	0.791798	0.0793406	0.605608	0.192944	22	11	48980
320	-86.2842	1.00157	214	-0.5228	-0.0045601	0.852443	1.38488	22	11	49142
321	-35.1078	-18.1426	214	-0.16075	-0.084053	0.98341	3.49455	22	11	49145
322	-73.9127	39.1737	214	-0.717634	0.635082	0.285783	0.312371	22	11	49295
323	13.4976	-21.0312	214	-0.0495687	0.476364	0.87785	1.2406	11	11	49295
324	91.7708	85.8907	214	0.486549	0.466073	0.73895	0.883816	22	11	49329
