       11,             1,             11,             1,             1,             -999,             -999,             -999,             0.0045,             0.00e+00,             -0.00011527,             -0.000077819,             0.00025144,             -1,             -1,             -1,             0.84832,             0.30664,             -0.43166,             -1,             -1,             -1,             0,             1            
       12,             1,             11,             1,             1,             -999,             -999,             -999,             0.0045,             0.00e+00,             -0.00031577,             0.000025513,             0.0002389,             -1,             -1,             -1,             0.12927,             0.9804,             0.14865,             -1,             -1,             -1,             0,             1            
       13,             1,             11,             1,             1,             -999,             -999,             -999,             0.0045,             0.00e+00,             0.00030609,             -0.00017451,             -2.1749e-06,             -1,             -1,             -1,             -0.94726,             0.15412,             0.28097,             -1,             -1,             -1,             0,             1            
       14,             1,             11,             1,             1,             -999,             -999,             -999,             0.0045,             0.00e+00,             -0.00028417,             0.00001068,             0.00034976,             -1,             -1,             -1,             0.060058,             -0.99761,             0.034061,             -1,             -1,             -1,             0,             1            
       15,             1,             11,             1,             1,             -999,             -999,             -999,             0.0045,             0.00e+00,             -0.000027181,             0.00028436,             -0.0003263,             -1,             -1,             -1,             -0.24936,             0.37933,             0.89103,             -1,             -1,             -1,             0,             1            
       16,             1,             11,             1,             1,             -999,             -999,             -999,             0.0045,             0.00e+00,             0.000072198,             -0.00036053,             0.00024016,             -1,             -1,             -1,             -0.77038,             -0.036401,             -0.63655,             -1,             -1,             -1,             0,             1            
       17,             1,             11,             1,             1,             -999,             -999,             -999,             0.0045,             0.00e+00,             -0.00020441,             0.000017435,             -0.00030623,             -1,             -1,             -1,             -0.034493,             0.80103,             -0.59763,             -1,             -1,             -1,             0,             1            
       18,             1,             11,             1,             1,             -999,             -999,             -999,             0.0045,             0.00e+00,             -0.000047118,             0.00037274,             0.000078782,             -1,             -1,             -1,             0.076968,             0.58836,             0.80493,             -1,             -1,             -1,             0,             1            
       19,             1,             11,             1,             1,             -999,             -999,             -999,             0.0045,             0.00e+00,             0.00019712,             -0.00012245,             -0.00031086,             -1,             -1,             -1,             -0.86022,             -0.50985,             -0.0085563,             -1,             -1,             -1,             0,             1            
       20,             1,             11,             1,             1,             -999,             -999,             -999,             0.0045,             0.00e+00,             -0.00047218,             6.3749e-07,             0.000083075,             -1,             -1,             -1,             0.3194,             0.22045,             0.92162,             -1,             -1,             -1,             0,             1            
'End of Block'
'End of File'
